Transaction ID,Product Name,Category,Sales Channel,Region,State,Store Type,Quantity Sold,Unit Price,Revenue,Cost Price,Returns,Inventory at Sale,Customer ID,Order Date,Discount %,Footfall,Order Year,Order Month,Order Quarter,Product Size
TID01060,Dove Soap,Personal Care,Offline,South,Tamil Nadu,Online,48,45,2160,35,2,68,CID375,07-06-2023,15,880,2023,6,2,100g
TID01061,Haldiram Bhujia,Snacks,Online,West,Tamil Nadu,Online,24,55,1320,45,2,36,CID166,13-10-2023,4,1447,2023,10,4,200g
TID01062,Red Bull,Beverages,Online,North,Tamil Nadu,Convenience Store,33,125,4125,105,1,53,CID205,26-12-2023,27,124,2023,12,4,250ml
TID01063,Parle G,Snacks,Offline,East,Maharashtra,Department Store,41,40,1640,30,0,62,CID88,06-11-2023,15,614,2023,11,4,300g
TID01064,Danone Curd,Dairy,Offline,South,West Bengal,Online,25,60,1500,50,0,42,CID253,09-02-2025,16,1020,2025,2,1,400g
TID01065,Red Bull,Beverages,Offline,South,Maharashtra,Convenience Store,7,125,875,105,3,24,CID211,14-05-2023,20,1437,2023,5,2,250ml
TID01066,Haldiram Bhujia,Snacks,Online,North,Maharashtra,Online,36,55,1980,45,2,53,CID104,26-12-2023,30,931,2023,12,4,200g
TID01067,Amul Butter,Dairy,Online,West,Uttar Pradesh,Supermarket,50,275,13750,250,4,59,CID148,16-06-2023,23,698,2023,6,2,500g
TID01068,Harpic,Household,Online,West,Uttar Pradesh,Supermarket,24,95,2280,80,4,36,CID97,14-11-2023,30,1536,2023,11,4,500ml
TID01069,Red Bull,Beverages,Online,West,Uttar Pradesh,Online,18,125,2250,105,0,34,CID403,23-02-2025,12,1418,2025,2,1,250ml
TID01070,Red Bull,Beverages,Online,South,Tamil Nadu,Supermarket,2,125,250,105,3,16,CID57,11-03-2024,18,1317,2024,3,1,250ml
TID01071,Lizol,Household,Online,West,Uttar Pradesh,Online,8,190,1520,160,5,25,CID141,03-12-2024,18,1131,2024,12,4,975ml
TID01072,Lays Chips,Snacks,Online,East,Maharashtra,Convenience Store,36,20,720,14,5,48,CID370,21-05-2023,25,1992,2023,5,2,52g
TID01073,Danone Curd,Dairy,Offline,West,Delhi,Supermarket,21,60,1260,50,0,31,CID266,20-12-2023,30,870,2023,12,4,400g
TID01074,Mother Dairy Milk,Dairy,Online,South,Uttar Pradesh,Department Store,48,60,2880,52,4,55,CID329,12-09-2024,8,1475,2024,9,3,1L
TID01075,Frooti,Beverages,Online,East,Maharashtra,Convenience Store,21,60,1260,50,1,26,CID187,16-06-2023,26,1914,2023,6,2,1.2L
TID01076,Surf Excel,Household,Online,West,West Bengal,Supermarket,3,250,750,220,1,24,CID89,07-02-2024,27,431,2024,2,1,1kg
TID01077,Coca-Cola,Beverages,Online,East,Tamil Nadu,Department Store,1,45,45,35,1,19,CID307,25-07-2023,23,1514,2023,7,3,750ml
TID01078,Lizol,Household,Online,South,Uttar Pradesh,Online,4,190,760,160,1,28,CID67,24-12-2024,7,978,2024,12,4,975ml
TID01079,Danone Curd,Dairy,Online,North,Tamil Nadu,Supermarket,48,60,2880,50,4,54,CID349,20-02-2025,29,1442,2025,2,1,400g
TID01080,Surf Excel,Household,Online,East,Uttar Pradesh,Supermarket,28,250,7000,220,4,38,CID422,02-02-2025,5,510,2025,2,1,1kg
TID01081,Colgate Toothpaste,Personal Care,Online,West,Delhi,Convenience Store,25,110,2750,95,5,37,CID471,01-07-2024,13,1096,2024,7,3,150g
TID01082,Colgate Toothpaste,Personal Care,Offline,West,Delhi,Online,21,110,2310,95,2,26,CID321,13-12-2023,0,629,2023,12,4,150g
TID01083,Colgate Toothpaste,Personal Care,Online,South,Maharashtra,Online,3,110,330,95,2,14,CID217,19-09-2024,11,1077,2024,9,3,150g
TID01084,Coca-Cola,Beverages,Offline,West,Maharashtra,Department Store,8,45,360,35,5,13,CID340,29-10-2024,9,1944,2024,10,4,750ml
TID01085,Harpic,Household,Offline,North,Uttar Pradesh,Online,44,95,4180,80,5,51,CID380,02-09-2024,3,779,2024,9,3,500ml
TID01086,Lays Chips,Snacks,Online,North,Uttar Pradesh,Supermarket,35,20,700,14,1,58,CID296,25-06-2024,7,1377,2024,6,2,52g
TID01087,Kurkure,Snacks,Online,South,West Bengal,Online,12,20,240,13,5,34,CID81,10-06-2024,1,1689,2024,6,2,90g
TID01088,Lifebuoy,Personal Care,Offline,West,Maharashtra,Convenience Store,25,35,875,25,2,36,CID16,06-12-2024,27,564,2024,12,4,100g
TID01089,Lifebuoy,Personal Care,Online,East,Delhi,Supermarket,14,35,490,25,1,30,CID407,21-02-2025,7,1112,2025,2,1,100g
TID01090,Haldiram Bhujia,Snacks,Offline,East,Tamil Nadu,Department Store,29,55,1595,45,0,45,CID242,16-11-2023,16,310,2023,11,4,200g
TID01091,Parle G,Snacks,Offline,South,Tamil Nadu,Online,45,40,1800,30,0,64,CID472,06-08-2023,26,351,2023,8,3,300g
TID01092,Coca-Cola,Beverages,Offline,East,Maharashtra,Department Store,14,45,630,35,2,19,CID296,19-01-2025,10,1165,2025,1,1,750ml
TID01093,Mother Dairy Milk,Dairy,Offline,East,Tamil Nadu,Supermarket,30,60,1800,52,5,45,CID371,30-10-2024,18,645,2024,10,4,1L
TID01094,Amul Butter,Dairy,Online,East,West Bengal,Supermarket,39,275,10725,250,0,47,CID332,03-12-2023,16,819,2023,12,4,500g
TID01095,Nestle Yogurt,Dairy,Online,North,Maharashtra,Department Store,7,25,175,20,2,23,CID486,24-07-2024,18,728,2024,7,3,100g
TID01096,Harpic,Household,Offline,South,West Bengal,Department Store,47,95,4465,80,0,62,CID491,28-05-2023,2,811,2023,5,2,500ml
TID01097,Tropicana Juice,Beverages,Online,West,Maharashtra,Online,12,110,1320,90,1,17,CID101,25-08-2024,11,689,2024,8,3,1L
TID01098,Bingo,Snacks,Offline,East,Delhi,Online,19,18,342,12,3,33,CID238,13-03-2025,12,1145,2025,3,1,85g
TID01099,Parle G,Snacks,Online,South,West Bengal,Convenience Store,41,40,1640,30,2,50,CID283,21-09-2023,19,591,2023,9,3,300g
TID01100,Parle G,Snacks,Offline,East,Delhi,Convenience Store,45,40,1800,30,4,51,CID214,17-09-2024,2,1816,2024,9,3,300g
TID01101,Pantene Shampoo,Personal Care,Online,South,Maharashtra,Department Store,13,120,1560,100,0,20,CID465,15-08-2023,1,360,2023,8,3,180ml
TID01102,Tropicana Juice,Beverages,Offline,West,Delhi,Convenience Store,23,110,2530,90,0,41,CID291,15-02-2025,7,1719,2025,2,1,1L
TID01103,Dettol Surface Cleaner,Household,Offline,South,Delhi,Supermarket,39,120,4680,100,2,59,CID384,23-05-2024,9,1844,2024,5,2,500ml
TID01104,Pantene Shampoo,Personal Care,Offline,West,Delhi,Supermarket,47,120,5640,100,4,60,CID225,27-03-2024,6,1706,2024,3,1,180ml
TID01105,Haldiram Bhujia,Snacks,Online,North,Uttar Pradesh,Convenience Store,4,55,220,45,2,25,CID444,16-06-2023,11,1866,2023,6,2,200g
TID01106,Nivea Cream,Personal Care,Online,East,Uttar Pradesh,Department Store,32,249,7968,220,2,40,CID242,15-03-2025,0,1170,2025,3,1,200ml
TID01107,Red Bull,Beverages,Offline,South,Tamil Nadu,Supermarket,34,125,4250,105,5,58,CID101,01-01-2025,16,1083,2025,1,1,250ml
TID01108,Nivea Cream,Personal Care,Online,West,Maharashtra,Online,27,249,6723,220,2,36,CID160,21-09-2024,13,1461,2024,9,3,200ml
TID01109,Bisleri Water,Beverages,Online,North,Tamil Nadu,Convenience Store,41,20,820,15,5,63,CID305,02-12-2023,16,284,2023,12,4,1L
TID01110,Tropicana Juice,Beverages,Offline,East,Uttar Pradesh,Convenience Store,43,110,4730,90,0,54,CID399,18-12-2024,18,847,2024,12,4,1L
TID01111,Dove Soap,Personal Care,Offline,East,Uttar Pradesh,Supermarket,41,45,1845,35,5,47,CID492,25-03-2025,23,1988,2025,3,1,100g
TID01112,Bingo,Snacks,Online,South,West Bengal,Online,23,18,414,12,0,29,CID384,06-07-2024,19,377,2024,7,3,85g
TID01113,Danone Curd,Dairy,Offline,South,Maharashtra,Online,46,60,2760,50,1,61,CID416,24-08-2024,30,892,2024,8,3,400g
TID01114,Kurkure,Snacks,Offline,East,Uttar Pradesh,Convenience Store,5,20,100,13,5,28,CID381,20-07-2024,27,1875,2024,7,3,90g
TID01115,Nestle Yogurt,Dairy,Online,West,West Bengal,Supermarket,45,25,1125,20,0,50,CID151,16-01-2024,20,934,2024,1,1,100g
TID01116,Lays Chips,Snacks,Online,North,West Bengal,Convenience Store,27,20,540,14,2,40,CID156,11-02-2025,29,1556,2025,2,1,52g
TID01117,Frooti,Beverages,Offline,West,Tamil Nadu,Convenience Store,34,60,2040,50,1,42,CID67,28-04-2024,0,1471,2024,4,2,1.2L
TID01118,Amul Butter,Dairy,Offline,East,Tamil Nadu,Supermarket,18,275,4950,250,0,34,CID312,27-03-2025,0,1751,2025,3,1,500g
TID01119,Pantene Shampoo,Personal Care,Online,North,Delhi,Supermarket,48,120,5760,100,4,53,CID146,12-09-2024,12,505,2024,9,3,180ml
TID01120,Bisleri Water,Beverages,Online,West,Delhi,Department Store,2,20,40,15,0,9,CID451,23-05-2024,19,1250,2024,5,2,1L
TID01121,Lizol,Household,Online,South,West Bengal,Convenience Store,46,190,8740,160,3,54,CID249,08-03-2024,4,407,2024,3,1,975ml
TID01122,Red Bull,Beverages,Offline,East,Uttar Pradesh,Online,20,125,2500,105,3,26,CID147,27-08-2023,17,243,2023,8,3,250ml
TID01123,Nivea Cream,Personal Care,Offline,North,West Bengal,Online,24,249,5976,220,5,46,CID318,10-09-2024,13,1868,2024,9,3,200ml
TID01124,Lifebuoy,Personal Care,Offline,East,Tamil Nadu,Online,50,35,1750,25,3,74,CID163,09-10-2024,20,616,2024,10,4,100g
TID01125,Bingo,Snacks,Online,West,Uttar Pradesh,Convenience Store,34,18,612,12,5,49,CID118,14-12-2024,0,761,2024,12,4,85g
TID01126,Kurkure,Snacks,Offline,West,West Bengal,Supermarket,46,20,920,13,2,70,CID305,02-05-2023,20,1641,2023,5,2,90g
TID01127,Kurkure,Snacks,Offline,North,Maharashtra,Department Store,38,20,760,13,3,59,CID399,11-08-2023,8,1715,2023,8,3,90g
TID01128,Harpic,Household,Online,North,Uttar Pradesh,Online,20,95,1900,80,5,44,CID245,14-01-2025,27,1487,2025,1,1,500ml
TID01129,Red Bull,Beverages,Online,West,Uttar Pradesh,Convenience Store,14,125,1750,105,1,35,CID312,19-12-2023,17,1026,2023,12,4,250ml
TID01130,Lifebuoy,Personal Care,Online,East,Uttar Pradesh,Department Store,44,35,1540,25,1,59,CID464,29-11-2023,14,1529,2023,11,4,100g
TID01131,Pantene Shampoo,Personal Care,Online,North,Tamil Nadu,Convenience Store,32,120,3840,100,4,41,CID462,07-05-2023,3,1329,2023,5,2,180ml
TID01132,Danone Curd,Dairy,Offline,East,Delhi,Convenience Store,24,60,1440,50,3,32,CID201,11-12-2024,27,1545,2024,12,4,400g
TID01133,Frooti,Beverages,Online,East,Delhi,Convenience Store,21,60,1260,50,0,39,CID332,09-01-2025,11,313,2025,1,1,1.2L
TID01134,Frooti,Beverages,Online,North,Delhi,Department Store,10,60,600,50,2,27,CID156,09-07-2024,15,923,2024,7,3,1.2L
TID01135,Dove Soap,Personal Care,Offline,East,West Bengal,Department Store,17,45,765,35,1,27,CID232,25-05-2023,7,1680,2023,5,2,100g
TID01136,Kurkure,Snacks,Offline,West,Maharashtra,Convenience Store,3,20,60,13,4,20,CID36,29-05-2024,1,1316,2024,5,2,90g
TID01137,Mother Dairy Milk,Dairy,Online,North,Uttar Pradesh,Supermarket,15,60,900,52,3,25,CID89,05-10-2024,22,569,2024,10,4,1L
TID01138,Nivea Cream,Personal Care,Offline,West,West Bengal,Supermarket,16,249,3984,220,5,21,CID69,03-11-2023,29,925,2023,11,4,200ml
TID01139,Harpic,Household,Offline,West,Uttar Pradesh,Supermarket,24,95,2280,80,3,35,CID372,12-02-2025,4,511,2025,2,1,500ml
TID01140,Kurkure,Snacks,Offline,West,Maharashtra,Online,21,20,420,13,2,36,CID21,19-01-2024,23,1987,2024,1,1,90g
TID01141,Haldiram Bhujia,Snacks,Offline,East,West Bengal,Supermarket,7,55,385,45,4,13,CID452,26-04-2024,25,1269,2024,4,2,200g
TID01142,Danone Curd,Dairy,Offline,North,West Bengal,Supermarket,8,60,480,50,2,15,CID219,31-01-2025,20,905,2025,1,1,400g
TID01143,Pantene Shampoo,Personal Care,Offline,South,Maharashtra,Supermarket,39,120,4680,100,2,58,CID137,08-07-2023,8,672,2023,7,3,180ml
TID01144,Lizol,Household,Offline,South,West Bengal,Department Store,11,190,2090,160,2,18,CID373,19-03-2025,24,1799,2025,3,1,975ml
TID01145,Amul Cheese,Dairy,Offline,North,West Bengal,Online,43,130,5590,110,5,52,CID348,03-08-2023,29,183,2023,8,3,200g
TID01146,Coca-Cola,Beverages,Online,North,Uttar Pradesh,Convenience Store,4,45,180,35,2,17,CID406,18-08-2023,18,1576,2023,8,3,750ml
TID01147,Lays Chips,Snacks,Online,South,Maharashtra,Department Store,40,20,800,14,1,62,CID50,01-12-2023,20,377,2023,12,4,52g
TID01148,Amul Cheese,Dairy,Offline,North,Maharashtra,Supermarket,10,130,1300,110,4,32,CID422,23-08-2024,27,1485,2024,8,3,200g
TID01149,Vim Bar,Household,Offline,South,Delhi,Department Store,17,25,425,20,0,30,CID246,08-01-2024,13,1307,2024,1,1,300g
TID01150,Bisleri Water,Beverages,Offline,East,West Bengal,Online,2,20,40,15,2,11,CID134,23-01-2025,0,281,2025,1,1,1L
TID01151,Dove Soap,Personal Care,Online,South,West Bengal,Supermarket,26,45,1170,35,5,47,CID173,06-11-2023,30,1785,2023,11,4,100g
TID01152,Frooti,Beverages,Online,East,Delhi,Convenience Store,42,60,2520,50,2,61,CID385,05-12-2023,13,1102,2023,12,4,1.2L
TID01153,Dettol Surface Cleaner,Household,Online,North,Tamil Nadu,Convenience Store,22,120,2640,100,2,28,CID335,09-11-2023,7,1876,2023,11,4,500ml
TID01154,Dettol Surface Cleaner,Household,Offline,East,Maharashtra,Department Store,45,120,5400,100,4,69,CID52,30-04-2024,15,1433,2024,4,2,500ml
TID01155,Dettol Surface Cleaner,Household,Offline,North,Tamil Nadu,Supermarket,27,120,3240,100,3,38,CID73,18-03-2024,27,742,2024,3,1,500ml
TID01156,Kurkure,Snacks,Offline,North,Tamil Nadu,Convenience Store,46,20,920,13,5,59,CID387,26-04-2024,22,253,2024,4,2,90g
TID01157,Nestle Yogurt,Dairy,Online,East,West Bengal,Supermarket,45,25,1125,20,0,61,CID327,01-07-2024,15,1736,2024,7,3,100g
TID01158,Bisleri Water,Beverages,Online,South,Delhi,Convenience Store,17,20,340,15,4,31,CID173,11-10-2023,15,1660,2023,10,4,1L
TID01159,Amul Butter,Dairy,Offline,North,Delhi,Online,19,275,5225,250,2,29,CID322,06-11-2023,11,1909,2023,11,4,500g
TID01160,Dettol Surface Cleaner,Household,Online,North,Tamil Nadu,Supermarket,9,120,1080,100,2,21,CID154,26-01-2024,27,1785,2024,1,1,500ml
TID01161,Bingo,Snacks,Online,North,West Bengal,Online,50,18,900,12,4,61,CID303,29-09-2024,29,642,2024,9,3,85g
TID01162,Bisleri Water,Beverages,Online,North,Delhi,Online,33,20,660,15,3,56,CID73,12-09-2024,13,587,2024,9,3,1L
TID01163,Bingo,Snacks,Offline,South,Uttar Pradesh,Supermarket,23,18,414,12,4,36,CID374,02-02-2024,7,350,2024,2,1,85g
TID01164,Tropicana Juice,Beverages,Offline,North,Tamil Nadu,Convenience Store,50,110,5500,90,2,72,CID259,26-05-2023,30,508,2023,5,2,1L
TID01165,Nivea Cream,Personal Care,Online,West,Maharashtra,Supermarket,13,249,3237,220,3,21,CID415,22-03-2025,30,1356,2025,3,1,200ml
TID01166,Dettol Surface Cleaner,Household,Offline,North,Tamil Nadu,Department Store,16,120,1920,100,4,40,CID87,27-12-2023,10,1184,2023,12,4,500ml
TID01167,Red Bull,Beverages,Online,West,Tamil Nadu,Convenience Store,19,125,2375,105,4,38,CID213,28-04-2023,14,962,2023,4,2,250ml
TID01168,Red Bull,Beverages,Offline,North,Delhi,Online,27,125,3375,105,4,47,CID399,07-02-2024,23,1798,2024,2,1,250ml
TID01169,Coca-Cola,Beverages,Online,West,Tamil Nadu,Convenience Store,38,45,1710,35,2,52,CID442,23-10-2023,10,833,2023,10,4,750ml
TID01170,Colgate Toothpaste,Personal Care,Offline,South,Tamil Nadu,Department Store,44,110,4840,95,4,58,CID461,03-01-2024,13,1575,2024,1,1,150g
TID01171,Lizol,Household,Offline,East,Delhi,Department Store,41,190,7790,160,4,63,CID160,08-01-2024,30,348,2024,1,1,975ml
TID01172,Bingo,Snacks,Offline,South,West Bengal,Online,43,18,774,12,2,61,CID53,04-09-2024,0,779,2024,9,3,85g
TID01173,Colgate Toothpaste,Personal Care,Online,West,Uttar Pradesh,Department Store,3,110,330,95,3,24,CID44,26-03-2024,5,497,2024,3,1,150g
TID01174,Amul Cheese,Dairy,Online,East,Maharashtra,Department Store,45,130,5850,110,0,52,CID193,16-02-2025,27,1149,2025,2,1,200g
TID01175,Colgate Toothpaste,Personal Care,Online,South,Maharashtra,Convenience Store,6,110,660,95,5,17,CID295,17-02-2025,0,825,2025,2,1,150g
TID01176,Lizol,Household,Offline,West,Uttar Pradesh,Department Store,47,190,8930,160,4,70,CID5,20-03-2024,6,1006,2024,3,1,975ml
TID01177,Nivea Cream,Personal Care,Online,South,Delhi,Supermarket,28,249,6972,220,4,46,CID149,17-02-2025,14,525,2025,2,1,200ml
TID01178,Coca-Cola,Beverages,Offline,South,West Bengal,Convenience Store,24,45,1080,35,1,42,CID76,12-06-2023,25,1849,2023,6,2,750ml
TID01179,Vim Bar,Household,Online,South,Tamil Nadu,Supermarket,14,25,350,20,4,21,CID209,23-05-2023,8,1792,2023,5,2,300g
TID01180,Nivea Cream,Personal Care,Online,South,Delhi,Supermarket,46,249,11454,220,4,66,CID260,31-01-2024,30,1717,2024,1,1,200ml
TID01181,Danone Curd,Dairy,Online,North,West Bengal,Convenience Store,31,60,1860,50,0,52,CID45,12-03-2025,30,852,2025,3,1,400g
TID01182,Tropicana Juice,Beverages,Online,North,Delhi,Online,11,110,1210,90,4,33,CID248,01-06-2024,14,999,2024,6,2,1L
TID01183,Tropicana Juice,Beverages,Offline,West,Uttar Pradesh,Department Store,18,110,1980,90,0,30,CID126,09-08-2024,30,965,2024,8,3,1L
TID01184,Pantene Shampoo,Personal Care,Offline,South,Delhi,Convenience Store,34,120,4080,100,3,50,CID287,09-09-2024,21,417,2024,9,3,180ml
TID01185,Bisleri Water,Beverages,Offline,West,Uttar Pradesh,Department Store,39,20,780,15,1,55,CID138,26-10-2023,2,1962,2023,10,4,1L
TID01186,Frooti,Beverages,Online,South,Delhi,Online,10,60,600,50,3,29,CID397,07-12-2023,15,1257,2023,12,4,1.2L
TID01187,Colgate Toothpaste,Personal Care,Offline,West,Delhi,Online,28,110,3080,95,4,35,CID30,14-02-2024,24,1502,2024,2,1,150g
TID01188,Dove Soap,Personal Care,Offline,South,West Bengal,Convenience Store,33,45,1485,35,1,57,CID361,07-03-2025,6,1541,2025,3,1,100g
TID01189,Bisleri Water,Beverages,Online,West,Delhi,Supermarket,1,20,20,15,2,9,CID327,09-09-2024,11,916,2024,9,3,1L
TID01190,Dettol Surface Cleaner,Household,Offline,North,Tamil Nadu,Supermarket,3,120,360,100,2,10,CID354,13-09-2024,17,790,2024,9,3,500ml
TID01191,Frooti,Beverages,Online,North,Delhi,Convenience Store,33,60,1980,50,3,47,CID333,15-06-2024,28,1244,2024,6,2,1.2L
TID01192,Amul Butter,Dairy,Online,South,Tamil Nadu,Convenience Store,24,275,6600,250,0,31,CID127,07-07-2024,27,1169,2024,7,3,500g
TID01193,Pantene Shampoo,Personal Care,Offline,East,West Bengal,Department Store,10,120,1200,100,3,24,CID255,15-03-2024,21,521,2024,3,1,180ml
TID01194,Lays Chips,Snacks,Offline,West,Tamil Nadu,Supermarket,37,20,740,14,4,56,CID363,25-08-2023,15,1851,2023,8,3,52g
TID01195,Tropicana Juice,Beverages,Offline,East,Delhi,Online,42,110,4620,90,5,62,CID259,10-07-2023,7,1150,2023,7,3,1L
TID01196,Nestle Yogurt,Dairy,Online,East,Maharashtra,Convenience Store,32,25,800,20,3,51,CID36,19-01-2024,23,642,2024,1,1,100g
TID01197,Pantene Shampoo,Personal Care,Offline,North,Uttar Pradesh,Online,3,120,360,100,1,9,CID195,24-04-2023,6,1262,2023,4,2,180ml
TID01198,Nivea Cream,Personal Care,Offline,East,West Bengal,Department Store,25,249,6225,220,5,36,CID352,22-03-2025,20,1208,2025,3,1,200ml
TID01199,Mother Dairy Milk,Dairy,Offline,North,Maharashtra,Online,7,60,420,52,1,26,CID186,05-07-2023,23,99,2023,7,3,1L
TID01200,Amul Cheese,Dairy,Online,North,Tamil Nadu,Department Store,35,130,4550,110,1,45,CID356,16-07-2024,23,1622,2024,7,3,200g
TID01201,Lizol,Household,Online,East,Maharashtra,Convenience Store,39,190,7410,160,0,47,CID126,02-07-2023,23,332,2023,7,3,975ml
TID01202,Surf Excel,Household,Online,East,Uttar Pradesh,Convenience Store,13,250,3250,220,1,24,CID368,17-08-2023,1,1563,2023,8,3,1kg
TID01203,Surf Excel,Household,Online,North,Delhi,Online,40,250,10000,220,3,54,CID29,12-01-2025,23,260,2025,1,1,1kg
TID01204,Pantene Shampoo,Personal Care,Online,South,Maharashtra,Online,26,120,3120,100,4,50,CID412,28-11-2023,30,1976,2023,11,4,180ml
TID01205,Mother Dairy Milk,Dairy,Offline,West,Uttar Pradesh,Online,49,60,2940,52,5,72,CID78,04-04-2023,4,241,2023,4,2,1L
TID01206,Mother Dairy Milk,Dairy,Offline,West,West Bengal,Department Store,43,60,2580,52,3,56,CID197,13-09-2024,25,1954,2024,9,3,1L
TID01207,Dettol Surface Cleaner,Household,Offline,West,Uttar Pradesh,Department Store,47,120,5640,100,4,69,CID480,14-04-2024,20,346,2024,4,2,500ml
TID01208,Vim Bar,Household,Offline,East,Tamil Nadu,Supermarket,42,25,1050,20,3,53,CID354,24-04-2023,17,382,2023,4,2,300g
TID01209,Red Bull,Beverages,Online,East,Maharashtra,Online,5,125,625,105,5,26,CID464,28-08-2024,14,147,2024,8,3,250ml
TID01210,Vim Bar,Household,Online,North,Delhi,Supermarket,47,25,1175,20,0,67,CID267,25-02-2024,15,1294,2024,2,1,300g
TID01211,Surf Excel,Household,Online,North,West Bengal,Convenience Store,27,250,6750,220,0,51,CID420,04-08-2024,27,489,2024,8,3,1kg
TID01212,Haldiram Bhujia,Snacks,Offline,North,Uttar Pradesh,Online,3,55,165,45,3,24,CID22,18-01-2025,12,1529,2025,1,1,200g
TID01213,Lifebuoy,Personal Care,Offline,North,Uttar Pradesh,Department Store,15,35,525,25,3,38,CID57,12-09-2024,19,521,2024,9,3,100g
TID01214,Tropicana Juice,Beverages,Online,North,Maharashtra,Supermarket,11,110,1210,90,3,24,CID322,21-10-2023,8,954,2023,10,4,1L
TID01215,Danone Curd,Dairy,Online,East,Tamil Nadu,Convenience Store,17,60,1020,50,2,37,CID422,13-05-2024,21,523,2024,5,2,400g
TID01216,Parle G,Snacks,Online,North,West Bengal,Department Store,23,40,920,30,2,33,CID31,13-01-2025,6,1910,2025,1,1,300g
TID01217,Red Bull,Beverages,Offline,West,Maharashtra,Supermarket,18,125,2250,105,5,34,CID128,19-08-2023,3,1815,2023,8,3,250ml
TID01218,Bisleri Water,Beverages,Online,East,Tamil Nadu,Convenience Store,6,20,120,15,2,13,CID163,24-03-2025,24,131,2025,3,1,1L
TID01219,Bingo,Snacks,Online,North,Uttar Pradesh,Department Store,4,18,72,12,3,12,CID316,23-03-2025,0,441,2025,3,1,85g
TID01220,Vim Bar,Household,Offline,South,Uttar Pradesh,Online,30,25,750,20,1,38,CID68,05-09-2024,23,1628,2024,9,3,300g
TID01221,Coca-Cola,Beverages,Offline,South,Uttar Pradesh,Supermarket,3,45,135,35,4,18,CID414,21-11-2023,8,87,2023,11,4,750ml
TID01222,Nivea Cream,Personal Care,Online,East,Maharashtra,Online,49,249,12201,220,2,59,CID108,05-08-2024,8,523,2024,8,3,200ml
TID01223,Kurkure,Snacks,Online,North,Delhi,Supermarket,50,20,1000,13,1,66,CID358,18-09-2024,29,635,2024,9,3,90g
TID01224,Vim Bar,Household,Offline,North,West Bengal,Convenience Store,8,25,200,20,0,13,CID212,04-02-2025,28,324,2025,2,1,300g
TID01225,Amul Cheese,Dairy,Online,West,Delhi,Supermarket,42,130,5460,110,5,57,CID390,06-09-2023,25,1999,2023,9,3,200g
TID01226,Amul Butter,Dairy,Offline,South,Uttar Pradesh,Department Store,8,275,2200,250,3,20,CID495,23-09-2024,1,876,2024,9,3,500g
TID01227,Pantene Shampoo,Personal Care,Offline,South,Tamil Nadu,Convenience Store,30,120,3600,100,0,52,CID445,02-05-2023,6,285,2023,5,2,180ml
